ean,descricao,preco,data_coleta,codmunicipio,codestado,rede_fonte,logradouro,bairro,cep,cidade,uf
7898560661570,REPARIL 10+50MG GEL 100G,65.0,2025-03-10 09:06:03,2910800,29,DROGARIAS ULTRA POPULAR,RUA PROFESSOR SABINO SILVA,JARDIM APIPEMA,40155250,SALVADOR,BA
7898560661570,REPARIL GEL 100G,66.99,2025-03-10 09:06:03,2910800,29,FARMACIA PAGUE MENOS,AVENIDA MANOEL DIAS DA SILVA,PITUBA,41830000,SALVADOR,BA
7898560661570,REPARIL GEL 100G,68.55,2025-03-10 09:06:03,2910800,29,FARMACIA ZERO HORA,AVENIDA AFRANIO PEIXOTO,PARIPE,40800570,SALVADOR,BA
7898560661570,REPARIL GEL 100G,68.55,2025-03-10 09:06:03,2910800,29,FARMACIA ZERO HORA,RUA GENARO DE CARVALHO 2E CASTELO BRANCO,,41320100,SALVADOR,BA
7898560661570,REPARIL GEL 100G,76.0,2025-03-10 09:06:03,2910800,29,RAIA DROGASIL S/A,RUA CONDE DE PORTO ALEGRE,IAPI,40330200,SALVADOR,BA
7898560661570,REPARIL GEL 100G,81.99,2025-03-10 09:06:03,2910800,29,FARMACIA PAGUE MENOS,RUA PROFESSOR SABINO SILVA,JARDIM APIPEMA,40155250,SALVADOR,BA
7898560661570,REPARIL GEL 100G,81.99,2025-03-10 09:06:03,2910800,29,FARMACIAS PAGUE MENOS,AVENIDA PROFESSOR PINTO DE AGUIAR,PITUACU,41740090,SALVADOR,BA
7898560661570,REPARIL GEL 100G,81.99,2025-03-10 09:06:03,2910800,29,FARMACIAS PAGUE MENOS,RUA BARROS FALCAO,MATATU,40255370,SALVADOR,BA
7898560661570,REPARIL GEL 100G,81.99,2025-03-10 09:06:04,2910800,29,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,AVENIDA ANTONIO CARLOS MAGALHAES,ITAIGARA,41825000,SALVADOR,BA
7898560661570,REPARIL GEL 100G,82.0,2025-03-10 09:06:04,2910800,29,FARMACIA PAGUE MENOS,AVENIDA SAO RAFAEL,SAO MARCOS,41253190,SALVADOR,BA
7898560661570,REPARIL GEL 100G,86.09,2025-03-10 09:06:04,2910800,29,FARMACIA PAGUE MENOS,AVENIDA CENTENARIO,BARRA,40140902,SALVADOR,BA
7898560661570,REPARIL GEL 100G,89.02,2025-03-10 09:06:04,2910800,29,RAIA DROGASIL S/A,AVENIDA SIMON BOLIVAR,ARMACAO,41750230,SALVADOR,BA
7898560661570,REPARIL GEL 100G,89.02,2025-03-10 09:06:04,2910800,29,RAIA DROGASIL S/A,AVENIDA TANCREDO NEVES,CAMINHO DAS ARVORES,41820910,SALVADOR,BA
7898560661570,REPARIL GEL 100G,89.02,2025-03-10 09:06:04,2910800,29,RAIA DROGASIL S/A,AVENIDA PAULO VI,PITUBA,41810000,SALVADOR,BA
7896321017666,GUMMY HAIR TUTTI FRUTT,59.5,2025-03-10 09:06:14,2910800,29,RAIA DROGASIL S/A,RUA DAS HORTENSIAS,PITUBA,41810010,SALVADOR,BA
7896321017666,GUMMY HAIR TUTTI FRUTT,79.0,2025-03-10 09:06:14,2910800,29,RAIA DROGASIL S/A,AVENIDA LUIS VIANA FILHO,PARALELA,41730101,SALVADOR,BA
7891142202833,GARASONE OTO/OFT3MG/,26.05,2025-03-10 09:06:34,2910800,29,FARMACIAS PAGUE MENOS DRUGSTORE,RUA JAYME SAPOLNIK,BOCA DO RIO,41710045,SALVADOR,BA
7891142202833,GARASONE SOL GOT 20ML,26.05,2025-03-10 09:06:34,2910800,29,RAIA DROGASIL S/A,RUA DIRETA DE TANCREDO NEVES,TANCREDO NEVES,41205000,SALVADOR,BA
7891142202833,GARASONE SOL GOT 20ML,26.05,2025-03-10 09:06:34,2910800,29,RAIA DROGASIL S/A,AVENIDA CARDEAL DA SILVA,ENGENHO VELHO DA FEDERACAO,40221490,SALVADOR,BA
7891142202833,GARASONE SOL GOT 20ML,26.05,2025-03-10 09:06:34,2910800,29,RAIA DROGASIL S/A,AVENIDA DOM JOAO VI,BROTAS,40285000,SALVADOR,BA
7891142202833,GARASONE SOL GOT 20ML,26.37,2025-03-10 09:06:34,2910800,29,RAIA DROGASIL S/A,ALAMEDA DOS SOMBREIROS,CAMINHO DAS ARVORES,41820420,SALVADOR,BA
7891142202833,GARASONE SOL OTO OFT 20ML R/R,26.7,2025-03-10 09:06:34,2910800,29,FARMACIA ZERO HORA,AVENIDA DOM JOAO VI,BROTAS,40285000,SALVADOR,BA
7891142202833,GARASONE SOL GOT 20ML,27.68,2025-03-10 09:06:34,2910800,29,RAIA DROGASIL S/A,ALAMEDA BENEVENTO,PITUBA,41830595,SALVADOR,BA
7891142202833,GARASONE SOL GOT 20ML,27.68,2025-03-10 09:06:34,2910800,29,RAIA DROGASIL S/A,AVENIDA PROFESSOR PINTO DE AGUIAR,PITUACU,41740090,SALVADOR,BA
7891142202833,GARASONE SOL OFT/OTOL 20ML,30.08,2025-03-10 09:06:34,0,29,DROGARIA CAVALCANTE,AVENIDA JUVENAL JOÃO VINAGRE,MAR GRANDE,44470000,VERA CRUZ,BA
7891142202833,GARASONE COL 20ML,32.56,2025-03-10 09:06:34,2910800,29,DROGARIA DA GENTE,RUA RIO AMAZONAS,VILA LAURA,40270060,SALVADOR,BA
7898593050075,COLAGENO FEMME C/90 CAPS POLIVITAMINICO,68.29,2025-03-10 09:06:44,2910800,29,FARMASAUDE,RUA DA MATRIZ,VALERIA,41300600,SALVADOR,BA
7896006213093,FLUOXETINA 20MG C/30 CAP(UNI),8.83,2025-03-10 09:07:47,2910800,29,FARMACIA PRECO POPULAR,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896006213093,FLUOXETINA 20MG 30CAPS(UNI),9.99,2025-03-10 09:07:47,2910800,29,DROGARIAS ULTRA POPULAR,RUA PROFESSOR SABINO SILVA,JARDIM APIPEMA,40155250,SALVADOR,BA
7896006213093,FLUOXET 20 UQG 30SC,14.28,2025-03-10 09:07:48,2910800,29,RAIA DROGASIL S/A,AVENIDA SIMON BOLIVAR,ARMACAO,41750230,SALVADOR,BA
7896006213093,FLUOXET 20 UQG 30SC,23.69,2025-03-10 09:07:48,2910800,29,RAIA DROGASIL S/A,AVENIDA TANCREDO NEVES,CAMINHO DAS ARVORES,41820910,SALVADOR,BA
7891317129958,BI CAPS/30 NV,245.68,2025-03-10 09:07:58,2910800,29,FARMACIAS PAGUE MENOS,RUA DAS HORTENSIAS,PITUBA,41810010,SALVADOR,BA
7891317129958,BI CAPS/30 NV,245.68,2025-03-10 09:07:58,2910800,29,FARMACIA PAGUE MENOS,AVENIDA CENTENARIO,BARRA,40140902,SALVADOR,BA
7891317129958,BI CAPS/30 NV,259.95,2025-03-10 09:07:58,2910800,29,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,AVENIDA ANTONIO CARLOS MAGALHAES,ITAIGARA,41825000,SALVADOR,BA
7891317129958,BI CAPS/30 NV,259.96,2025-03-10 09:07:58,2910800,29,FARMACIA PAGUE MENOS DRUGSTORE,RUA CONSELHEIRO PEDRO LUIZ,RIO VERMELHO,41950610,SALVADOR,BA
7891317129958,BI CAPS/30 NV,259.96,2025-03-10 09:07:58,2910800,29,FARMACIA PAGUE MENOS,AVENIDA MANOEL DIAS DA SILVA,PITUBA,41830000,SALVADOR,BA
7891317129958,BI CAPS/30 NV,259.99,2025-03-10 09:07:58,2910800,29,FARMACIA PAGUE MENOS,AVENIDA LUIS VIANA FILHO,PARALELA,41730101,SALVADOR,BA
7891317129958,BI CAPS/30 NV,259.99,2025-03-10 09:07:58,2910800,29,FARMACIA PAGUE MENOS,AVENIDA JURACY MAGALHAES JUNIOR,RIO VERMELHO,41940060,SALVADOR,BA
8903855076072,SERENATA 100MG 60SC,264.22,2025-03-10 09:08:08,2910800,29,RAIA DROGASIL S/A,RUA WALDEMAR FALCAO,BROTAS,40285885,SALVADOR,BA
8903855076072,SERENATA 100MG 60SC,271.0,2025-03-10 09:08:08,2910800,29,RAIA DROGASIL S/A,RUA PIAUI,PITUBA,41830270,SALVADOR,BA
8903855076072,SERENATA 100MG 60SC,279.99,2025-03-10 09:08:08,2910800,29,RAIA DROGASIL S/A,RUA JOAO DAS BOTAS,CANELA,40110160,SALVADOR,BA
7891000340981,LEITE NINHO INT 380G GTS,19.69,2025-03-10 09:08:28,2910800,29,FLOR DO VALE,RUA SERGIO DE CARVALHO,FEDERACAO,40230680,SALVADOR,BA
7891000340981,LEITE NINHO INT 380G GTS10%,19.69,2025-03-10 09:08:28,2910800,29,OXE SUPERMERCADOS,RUA CONDE DE PORTO ALEGRE,IAPI,40330200,SALVADOR,BA
7891000340981,LEITE NINHO INTEGRAL LT 380G,19.79,2025-03-10 09:08:28,2910800,29,SUPERMERCADO NOSSO AMIGO,RUA DA MATRIZ,VALÉRIA,41300600,SALVADOR,BA
7891000340981,LEITE NINHO INT 380G GTS,19.99,2025-03-10 09:08:28,2910800,29,SUPERMIX SUPERMERCADOS,RUA JOSE OLIMPIO DA SILVA,IAPI,40340400,SALVADOR,BA
7891000340981,LEITE INT NINHO 380G,20.99,2025-03-10 09:08:28,2910800,29,NOVO VERDURAO,CORREDOR DA LAPINHA,LIBERDADE,40325100,SALVADOR,BA
7891000340981,LEITE PO NINHO LT 380G INTEGRAL,21.99,2025-03-10 09:08:28,2910800,29,SUPER10,RUA DOS CARMELITAS,DOM AVELAR,41315060,SALVADOR,BA
7891000340981,LEITE PO NINHO INTE,21.99,2025-03-10 09:08:28,2910800,29,PRECO BAIXO,RUA VITORINO ALVES MOITINHO,CASTELO BRANCO,41320600,SALVADOR,BA
7891000340981,LEITE EM PO INTEGRAL NINHO 380G,21.99,2025-03-10 09:08:28,2910800,29,IMPERIO DOS FRIOS,RUA SANTA CLARA DE ASSIS 00050E AGUAS CLARAS,,41310253,SALVADOR,BA
7891000340981,LEITE PO NINHO LT,22.49,2025-03-10 09:08:28,2910800,29,MERCADO CAMPEAO,RUA THOMAZ GONZAGA,PERNAMBUES,41130000,SALVADOR,BA
7891000340981,LEITE NINHO INTEGRAL PO 10 GRATIS 380G,23.19,2025-03-10 09:08:28,2910800,29,DROGARIA GLOBO,AVENIDA DOM JOAO VI,BROTAS,40285001,SALVADOR,BA
7891000340981,LT PO NINHO INT 380G,23.89,2025-03-10 09:08:29,2910800,29,SUPERMERCADO GOMES,RUA GONCALO COELHO,LIBERDADE,40325570,SALVADOR,BA
7891000340981,LEITE NINHO NESTLE FORT+ 380G,23.99,2025-03-10 09:08:29,2910800,29,DELITUTTI,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7891000340981,LEITE NINHO INTEGRAL FORTI MAIS PROMOCIONAL 380G,23.99,2025-03-10 09:08:29,2910800,29,EMPORIO GARCIA,AVENIDA LEOVIGILDO FILGUEIRAS,GARCIA,40100000,SALVADOR,BA
7891000340981,LEITE PO NINHO LT 380G INTEG G,24.99,2025-03-10 09:08:29,2910800,29,MINI PRECO SUPERMERCADO,ESTRADA DA PACIÊNCIA,CAJAZEIRAS VIII,41338700,SALVADOR,BA
7891000340981,LEITE NINHO INTEGRA,24.99,2025-03-10 09:08:29,2910800,29,FRUTAS E CIA,AVENIDA DOM JOÃO VI,BROTAS,40285000,SALVADOR,BA
7891000340981,LEITE NINHO INTEG 10% GTS,25.69,2025-03-10 09:08:29,2910800,29,REDE FAMILIA SUPERMERCADO,RUA SIQUEIRA CAMPOS,SANTO ANTONIO,40301455,SALVADOR,BA
7896241248287,LEVEL 01002MG CX 21 COMP,19.75,2025-03-10 09:09:59,2910800,29,FARMACIA ENGENHO,RUA DAS PALMEIRAS,ENGENHO VELHO DA FEDERAÇÃO,40220880,SALVADOR,BA
7896241248287,"LEVEL 0,10MG/0,02MG",21.1,2025-03-10 09:10:00,2910800,29,FARMACIA PAGUE MENOS,AVENIDA DOM JOAO VI,BROTAS,40285001,SALVADOR,BA
7896241248287,LEVEL 21 S,21.2,2025-03-10 09:10:00,2910800,29,RAIA DROGASIL S/A,RUA FREDERICO COSTA,ENGENHO VELHO DE BROTAS,40243045,SALVADOR,BA
7896241248287,LEVEL 21 S,21.2,2025-03-10 09:10:00,2910800,29,RAIA DROGASIL S/A,AVENIDA TANCREDO NEVES,CAMINHO DAS ARVORES,41820908,SALVADOR,BA
7896241248287,"LEVEL 0,02/0,1MG C/21 CPR",21.81,2025-03-10 09:10:00,2910800,29,FARMACIA PRECO POPULAR,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896241248287,"LEVEL 0,02/0,1MG C/21 CPR",21.81,2025-03-10 09:10:00,2910800,29,FARMACIAS PRECO POPULAR,ESTRADA DA PACIENCIA,CAJAZEIRAS VIII,41338700,SALVADOR,BA
7896241248287,"LEVEL 0,02/0,1MG C/21 CPR",22.11,2025-03-10 09:10:00,2910800,29,FARMACIAS PRECO POPULAR,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7896241248287,"LEVEL 0,02/0,1MG C/21 CPR",22.11,2025-03-10 09:10:00,2910800,29,FARMACIA PRECO POPULAR,RUA COQUEIROS DA PIEDADE,PIEDADE,40070026,SALVADOR,BA
7896241248287,"LEVEL 0,100MG+0,020MG 21CP REV",22.4,2025-03-10 09:10:00,2910800,29,DROGARIAS ULTRA POPULAR,PRAÇA IRMA DULCE,ROMA,40444100,SALVADOR,BA
7896241248287,LEVEL 21CPR BIOLAB,22.41,2025-03-10 09:10:00,2910800,29,ICL FARMACIA LTDA,RUA SILVEIRA MARTINS,CABULA,41150000,SALVADOR,BA
7896241248287,LEVEL 21CPR BIOLAB,22.41,2025-03-10 09:10:00,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA ALIOMAR BALEEIRO,SAO CRISTOVAO,41500660,SALVADOR,BA
7896241248287,LEVEL 21CPR BIOLAB,22.41,2025-03-10 09:10:00,2910800,29,DROGARIAS MEGA DESCONTAO,ESTRADA DA PACIENCIA,CAJAZEIRAS VIII,41338700,SALVADOR,BA
7896241248287,LEVEL 21CPR BIOLAB,22.41,2025-03-10 09:10:00,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA DOM JOAO VI,BROTAS,40285001,SALVADOR,BA
7896241248287,LEVEL 21CPR BIOLAB,22.41,2025-03-10 09:10:00,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7896241248287,LEVEL 21CPR BIOLAB,22.41,2025-03-10 09:10:01,2910800,29,DROGARIAS MEGA DESCONTAO,RUA HELIO MACHADO,BOCA DO RIO,41710200,SALVADOR,BA
7896241248287,LEVEL 21CPR BIOLAB,22.41,2025-03-10 09:10:01,2910800,29,DROGARIAS MEGA DESCONTAO,AVENIDA SETE DE SETEMBRO,DOIS DE JULHO,40060001,SALVADOR,BA
7896241248287,LEVEL 21CPR BIOLAB,22.41,2025-03-10 09:10:01,2910800,29,DROGARIAS MEGA DESCONTAO,RUA SOSIGENES COSTA,RESGATE,41152025,SALVADOR,BA
7896241248287,"LEVEL 0,10/0,02MG 21COMP",22.71,2025-03-10 09:10:01,2910800,29,DROGARIAS HIPER ECONOMICA,ESTRADA DE CAMPINAS,SAO CAETANO,40391160,SALVADOR,BA
7896241248287,"LEVEL 0,10/0,02MG 21COMP",22.71,2025-03-10 09:10:01,2910800,29,DROGARIAS HIPER ECONOMICA,AVENIDA ADHEMAR DE BARROS,ONDINA,40170110,SALVADOR,BA
7896241248287,"LEVEL 0,10/0,02MG 21COMP",22.71,2025-03-10 09:10:01,2910800,29,FARMACIA ZERO HORA,RUA HELIO MACHADO,BOCA DO RIO,41710200,SALVADOR,BA
7896241248287,"LEVEL 0,10/0,02MG 21COMP",22.71,2025-03-10 09:10:01,2910800,29,FARMACIA ZERO HORA,AVENIDA ANTONIO CARLOS MAGALHAES,PERNAMBUES,41110700,SALVADOR,BA
7896241248287,"LEVEL 0,100MG+0,020MG 21CP REV",22.77,2025-03-10 09:10:01,2910800,29,DROGARIA ULTRA POPULAR,RUA DO IMPERADOR,MARES,40445170,SALVADOR,BA
7896241248287,LEVEL 21 CPR,22.99,2025-03-10 09:10:01,2910800,29,DROGARIA GLOBO,AVENIDA SETE DE SETEMBRO,DOIS DE JULHO,40060001,SALVADOR,BA
7896241248287,"LEVEL 0,100MG+0,020MG 21CP REV",23.05,2025-03-10 09:10:01,2910800,29,DROGARIAS ULTRA POPULAR,RUA DIRETA DE TANCREDO NEVES,TANCREDO NEVES,41205000,SALVADOR,BA
7896241248287,"LEVEL 0,100MG+0,020MG 21CP REV",23.05,2025-03-10 09:10:01,2910800,29,DROGARIAS ULTRA POPULAR,RUA VICENTE CELESTINO,MARECHAL RONDON,41280000,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,38.59,2025-03-10 09:10:11,2910800,29,FARMACIAS PAGUE MENOS,RUA SILVEIRA MARTINS,CABULA,41150000,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,38.59,2025-03-10 09:10:11,2910800,29,FARMACIA PAGUE MENOS,AVENIDA ARAUJO PINHO,CANELA,40110150,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,38.59,2025-03-10 09:10:12,2910800,29,FARMACIA PAGUE MENOS,RUA BARAO DE SERGY,BARRA,40140040,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,38.59,2025-03-10 09:10:12,2910800,29,FARMACIA PAGUE MENOS,AVENIDA DOM JOAO VI,BROTAS,40285001,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,38.59,2025-03-10 09:10:12,2910800,29,FARMACIAS PAGUE MENOS DRUGSTORE,ESTRADA DO COQUEIRO GRANDE,FAZENDA GRANDE III,41343855,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,47.03,2025-03-10 09:10:12,2910800,29,FARMACIA PAGUE MENOS,AVENIDA LUIS VIANA FILHO,PATAMARES,41680400,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,47.96,2025-03-10 09:10:12,2910800,29,FARMACIA PAGUE MENOS,AVENIDA TANCREDO NEVES,CAMINHO DAS ARVORES,41820910,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,47.99,2025-03-10 09:10:12,2910800,29,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,AVENIDA MANOEL DIAS DA SILVA,PITUBA,41830001,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,47.99,2025-03-10 09:10:12,2910800,29,FARMACIA PAGUE MENOS,AVENIDA EUCLYDES DA CUNHA,GRACA,40150120,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,47.99,2025-03-10 09:10:12,2910800,29,FARMACIA PAGUE MENOS,AVENIDA CENTENARIO,BARRA,40140902,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,47.99,2025-03-10 09:10:12,2910800,29,IMIFARMA PRODUTOS FARMACEUTICOS E COSMETICOS SA,AVENIDA ANTONIO CARLOS MAGALHAES,ITAIGARA,41825000,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,47.99,2025-03-10 09:10:12,2910800,29,FARMACIAS PAGUE MENOS,RUA ARTHUR DE AZEVEDO MACHADO,COSTA AZUL,41760000,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,47.99,2025-03-10 09:10:12,2910800,29,EXTRA FARMA,AVENIDA SETE DE SETEMBRO,DOIS DE JULHO,40060001,SALVADOR,BA
7896641800085,NEBACETIN POMADA 50G,50.39,2025-03-10 09:10:12,2910800,29,FARMACIA PAGUE MENOS,AVENIDA JOANA ANGELICA,NAZARE,40050001,SALVADOR,BA
7896382706653,CYMBALTA 60MG CAP/,191.56,2025-03-10 09:10:22,2910800,29,FARMACIA PAGUE MENOS,AVENIDA LUIS VIANA FILHO,PATAMARES,41680400,SALVADOR,BA
7896382706653,CYMBALTA 60MG 30 SC,204.2,2025-03-10 09:10:22,2910800,29,RAIA DROGASIL S/A,AVENIDA CARDEAL DA SILVA,ENGENHO VELHO DA FEDERACAO,40221490,SALVADOR,BA
7896382706653,CYMBALTA 60MG 30 SC,204.2,2025-03-10 09:10:22,2910800,29,RAIA DROGASIL S/A,AVENIDA LUIS VIANA FILHO,ALPHAVILLE I,41701005,SALVADOR,BA
4015630981977,TIRAS ACCU CHECK PERFORMA 50UN,119.59,2025-03-10 09:10:32,2910800,29,DROGARIA GLOBO,ALAMEDA DAS ESPATODEAS,CAMINHO DAS ARVORES,41820460,SALVADOR,BA
4015630981977,ACCU PERFORMA 50 TIRAS,126.87,2025-03-10 09:10:32,2910800,29,RAIA DROGASIL S/A,AVENIDA TANCREDO NEVES,CAMINHO DAS ARVORES,41820910,SALVADOR,BA
4015630981977,ACCU PERFORMA 50 TIRAS,128.99,2025-03-10 09:10:32,2910800,29,RAIA DROGASIL S/A,AVENIDA MILTON SANTOS,ONDINA,40170110,SALVADOR,BA
4015630981977,ACCU PERFORMA 50 TIRAS,134.8,2025-03-10 09:10:32,2910800,29,RAIA DROGASIL S/A,RUA CATHARINA PARAGUASSU,GRACA,40150200,SALVADOR,BA
4015630981977,ACCU PERFORMA 50 TIRAS,154.79,2025-03-10 09:10:33,2910800,29,RAIA DROGASIL S/A,RUA SILVEIRA MARTINS,RESGATE,41152010,SALVADOR,BA
7891317001926,CETOPROF 150MG EUG 10S,8.46,2025-03-10 09:10:43,2910800,29,RAIA DROGASIL SA,RUA ISMAR ARAUJO,PAU DA LIMA,41235010,SALVADOR,BA
7891317001926,CETOPROFENO 150MG 10CPR EURO,9.61,2025-03-10 09:10:43,2910800,29,DROGARIA GLOBO,AVENIDA EUCLYDES DA CUNHA,GRACA,40150120,SALVADOR,BA
7891317001926,CETOPROFENO 150MG C/10 CPR,9.98,2025-03-10 09:10:43,2910800,29,FARMACIA PRECO POPULAR,AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7891317001926,CETOPROFENO 150MG C/10 CPR,9.98,2025-03-10 09:10:43,2910800,29,FARMACIAS PRECO POPULAR,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7891317001926,CETOPROFENO 150MG C/10 CPR,9.98,2025-03-10 09:10:43,2910800,29,FARMACIA PRECO POPULAR,RUA COQUEIROS DA PIEDADE,PIEDADE,40070026,SALVADOR,BA
7891317001926,CETOPROF 150MG EUG 10S,10.71,2025-03-10 09:10:43,2910800,29,RAIA DROGASIL S/A,RUA RAUL LEITE,VILA LAURA,40270180,SALVADOR,BA
7891317001926,CETOPROF 150MG EUG 10S,10.78,2025-03-10 09:10:43,2910800,29,RAIA DROGASIL S/A,AVENIDA DOM JOAO VI,BROTAS,40285000,SALVADOR,BA
7891317001926,CETOPROFENO 150MG CPR C10 (G)EUROFARMA,11.99,2025-03-10 09:10:43,2910800,29,FARMACIA ULTRA ECONOMICA,AVENIDA DOM JOAO VI,BROTAS,40285001,SALVADOR,BA
7891317001926,CETOPROFENO 150MG CPR C10 (G)EUROFARMA,11.99,2025-03-10 09:10:43,2910800,29,FARMACIA ULTRA ECONOMICA,AVENIDA MANOEL DIAS DA SILVA,PITUBA,41830000,SALVADOR,BA
7891317001926,CETOPROFENO 150MG CPR C10 (G)EUROFARMA,11.99,2025-03-10 09:10:43,2910800,29,FARMACIA ULTRA ECONOMICA,AVENIDA ENGENHEIRO RAYMUNDO CARLOS NERY,FAZENDA GRANDE I,41339060,SALVADOR,BA
7891317001926,CETOPROFENO 150MG CPR C10 (G)EUROFARMA,11.99,2025-03-10 09:10:43,2910800,29,FARMACIA ULTRA ECONOMICA,RUA COQUEIROS DA PIEDADE,BARRIS,40070026,SALVADOR,BA
7891317001926,CETOPROFENO 150MG CPR C10 (G)EUROFARMA,11.99,2025-03-10 09:10:43,2910800,29,FARMACIA ULTRA ECONOMICA,RUA PADRE ANTÔNIO DE SÁ,CALCADA,40411160,SALVADOR,BA
7891317001926,CETOPROFENO 150MG 10CPR EURO,12.01,2025-03-10 09:10:43,2910800,29,DROGARIAS GLOBO,ESTRADA DA LIBERDADE,LIBERDADE,40375016,SALVADOR,BA
7891317001926,CETOPROFENO 150MG 10CPR EURO,12.01,2025-03-10 09:10:43,2910800,29,DROGARIA GLOBO,LARGO DE PAU DA LIMA,PAU DA LIMA,41245800,SALVADOR,BA
7891317001926,CETOPROFENO 150MG 10CPR EURO,12.01,2025-03-10 09:10:43,2910800,29,DROGARIA GLOBO,AVENIDA MANOEL DIAS DA SILVA,AMARALINA,41900325,SALVADOR,BA
7891317001926,CETOPROFENO 150MG 10CPR EURO,12.01,2025-03-10 09:10:43,2910800,29,DROGARIA GLOBO,RUA ARTHUR DE AZEVEDO MACHADO,COSTA AZUL,41760000,SALVADOR,BA
7891317001926,CETOPROF 150MG EUROFARMA 10CP,12.99,2025-03-10 09:10:44,2910800,29,' DROGARIA DA GENTE',AVENIDA CAMINHO DE AREIA,CAMINHO DE AREIA,40440360,SALVADOR,BA
7891317001926,CETOPROFENO 150MG 10CPR EURO,13.5,2025-03-10 09:10:44,2910800,29,DROGARIA GLOBO,ALAMEDA DAS ESPATODEAS,CAMINHO DAS ARVORES,41820460,SALVADOR,BA
7891317001926,CETOPROFENO 150MG 10CPR,13.8,2025-03-10 09:10:44,2910800,29,DROGARIA PRAVIDA,ESTRADA DO COQUEIRO GRANDE,FAZENDA GRANDE II,41342315,SALVADOR,BA
7891317001926,CETOPROFENO 150MG C/ 10 CPR,13.9,2025-03-10 09:10:44,2910800,29,FARMACIA ALTO DE COUTOS,RUA,DE SETEMBRO DE COUTOS 247 COUTOS,40760110,SALVADOR,BA
7891317001926,CETOPROF 150MG EUG 10S,14.45,2025-03-10 09:10:44,2910800,29,RAIA DROGASIL S/A,RUA BARROS FALCAO,MATATU,40255370,SALVADOR,BA
7891317001926,CETOPROFENO 150 MG 10CP EUR,14.98,2025-03-10 09:10:44,2910800,29,DROGARIA RIO BRANCO,AVENIDA TANCREDO NEVES,CAMINHO DAS ARVORES,41820020,SALVADOR,BA
7891317001926,CETOPROFENO 150MG 10CPR,14.99,2025-03-10 09:10:44,2910800,29,DROGARIAS DO TIO,RUA HELIO MACHADO,BOCA DO RIO,41710200,SALVADOR,BA
7891317001926,CETOPROFENO 150 MG C/ 10 CP LIB PROL,15.0,2025-03-10 09:10:44,2910800,29,DROGARIA POPULAR,RUA ONZE DE NOVEMBRO,SANTA CRUZ,41925010,SALVADOR,BA
7891317001926,CETOPROF 150MG EUG 10S,15.0,2025-03-10 09:10:44,2910800,29,RAIA DROGASIL S/A,RUA SILVEIRA MARTINS,RESGATE,41152010,SALVADOR,BA
7896112401247,VAL SOD 500 BLG 50 C,17.99,2025-03-10 09:10:54,2910800,29,RAIA DROGASIL S/A,AVENIDA CENTENARIO,BARRA,40140902,SALVADOR,BA
7896112401247,VAL SOD 500 BLG 50 C,22.0,2025-03-10 09:10:54,2910800,29,RAIA DROGASIL S/A,RUA OSWALDO CRUZ,RIO VERMELHO,41940000,SALVADOR,BA
7896112401247,VAL SOD 500 BLG 50 C,36.68,2025-03-10 09:10:54,2910800,29,RAIA DROGASIL S/A,AVENIDA CENTENARIO,GRACA,40155370,SALVADOR,BA
7896112401247,VAL SOD 500 BLG 50 C,37.51,2025-03-10 09:10:54,2910800,29,RAIA DROGASIL S/A,AVENIDA DOM JOAO VI,BROTAS,40285000,SALVADOR,BA
7896112401247,VAL SOD 500 BLG 50 C,38.06,2025-03-10 09:10:54,2910800,29,RAIA DROGASIL S/A,AVENIDA DOM JOAO VI,BROTAS,40290900,SALVADOR,BA
